dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,tsne,ari,2000,1,5,0.8842642596549284,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,8,0.7461146581009783,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,10,0.7895627409566347,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,15,0.6523363089892581,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,20,0.6833844634217202,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,2,0.97531420841658,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,3,0.9144067303228754,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,5,0.885242117407818,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,8,0.7444070286759648,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,10,0.7879216756894988,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,15,0.656301403666754,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,2,20,0.6855504502645395,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,2,0.9774607205862974,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,3,0.9121518348113857,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,5,0.8820151159830938,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,8,0.7446126550030245,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,10,0.7896970431673506,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,15,0.6519826387380266,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,3,20,0.68175247305368,pair_subsampling_convergence,120,4,5000,0.02,3000,123
