dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,tsne,jaccard,1000,2,15,0.5197209977373447,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,20,0.5428928125851296,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,2,0.9800900686835069,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,3,0.8980968897888011,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,5,0.8360848043816818,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,8,0.648141322325805,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,10,0.6933921506221913,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,15,0.5194458370192859,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,3,20,0.5449746139685009,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,2,0.9799191296786806,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,3,0.8935097729034914,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,5,0.8336600225874128,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,8,0.6556458809021731,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,10,0.6915057919376939,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,15,0.5225084628631105,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,0,20,0.5439892938125341,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,2,0.9787367328234196,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,3,0.8963468103381717,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,5,0.8395866647068068,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,8,0.6569247919611192,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,10,0.6928041109292311,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,15,0.5160739817677155,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,1,20,0.5418325268012375,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,2,0.9777113858428518,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,3,0.8985253986169646,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,5,0.841198738781534,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,8,0.6546621130509178,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,10,0.6905285686759012,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,15,0.5199443261759956,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,2,20,0.5445827458439584,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,2,0.9796199142414399,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,3,0.8962811849017851,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,5,0.8370045711329034,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,8,0.655086309595448,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,10,0.6928933179987692,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,15,0.5150742773257703,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,2000,3,20,0.5403763313729552,pair_subsampling_convergence,120,4,5000,0.02,3000,123
